"ResponseId","name","warm","study","competent"
"R_sMqbMpOXfaKw9Db","chad","44","kline","20"
"R_sMqbMpOXfaKw9Db","emily","90","kline","61"
"R_sMqbMpOXfaKw9Db","erin","98","kline","62"
"R_sMqbMpOXfaKw9Db","geoffrey","93","kline","84"
"R_sMqbMpOXfaKw9Db","greg","93","kline","90"
"R_sMqbMpOXfaKw9Db","heather","92","kline","62"
"R_sMqbMpOXfaKw9Db","jacob","82","kline","78"
"R_sMqbMpOXfaKw9Db","jason","65","kline","66"
"R_sMqbMpOXfaKw9Db","jay","95","kline","86"
"R_sMqbMpOXfaKw9Db","jennifer","95","kline","57"
"R_sMqbMpOXfaKw9Db","jeremy","76","kline","74"
"R_sMqbMpOXfaKw9Db","jill","89","kline","49"
"R_sMqbMpOXfaKw9Db","joshua","82","kline","70"
"R_sMqbMpOXfaKw9Db","julie","95","kline","77"
"R_sMqbMpOXfaKw9Db","justin","82","kline","69"
"R_sMqbMpOXfaKw9Db","kristen","91","kline","65"
"R_sMqbMpOXfaKw9Db","laurie","62","kline","51"
"R_sMqbMpOXfaKw9Db","lori","73","kline","50"
"R_sMqbMpOXfaKw9Db","matthew","90","kline","85"
"R_sMqbMpOXfaKw9Db","meredith","71","kline","74"
"R_sMqbMpOXfaKw9Db","misty","93","kline","44"
"R_sMqbMpOXfaKw9Db","nathan","61","kline","82"
"R_sMqbMpOXfaKw9Db","neil","71","kline","96"
"R_sMqbMpOXfaKw9Db","rebecca","87","kline","71"
"R_sMqbMpOXfaKw9Db","sarah","87","kline","64"
"R_sMqbMpOXfaKw9Db","scott","96","kline","89"
"R_sMqbMpOXfaKw9Db","susan","92","kline","63"
"R_sMqbMpOXfaKw9Db","todd","80","kline","88"
"R_3h5OsLBM5F1hg7x","aisha","50","kline","53"
"R_3h5OsLBM5F1hg7x","antwan","50","kline","41"
"R_3h5OsLBM5F1hg7x","darnell","55","kline","54"
"R_3h5OsLBM5F1hg7x","donnell","51","kline","50"
"R_3h5OsLBM5F1hg7x","ebony","43","kline","34"
"R_3h5OsLBM5F1hg7x","hakim","49","kline","54"
"R_3h5OsLBM5F1hg7x","jamal","52","kline","46"
"R_3h5OsLBM5F1hg7x","jermaine","51","kline","44"
"R_3h5OsLBM5F1hg7x","kareem","57","kline","52"
"R_3h5OsLBM5F1hg7x","keisha","56","kline","49"
"R_3h5OsLBM5F1hg7x","kenya","54","kline","44"
"R_3h5OsLBM5F1hg7x","lakeisha","45","kline","35"
"R_3h5OsLBM5F1hg7x","lakesha","41","kline","31"
"R_3h5OsLBM5F1hg7x","lakisha","49","kline","42"
"R_3h5OsLBM5F1hg7x","lamar","42","kline","36"
"R_3h5OsLBM5F1hg7x","lamont","56","kline","55"
"R_3h5OsLBM5F1hg7x","lashonda","52","kline","37"
"R_3h5OsLBM5F1hg7x","latasha","51","kline","45"
"R_3h5OsLBM5F1hg7x","latisha","65","kline","58"
"R_3h5OsLBM5F1hg7x","latonya","51","kline","48"
"R_3h5OsLBM5F1hg7x","latoya","55","kline","44"
"R_3h5OsLBM5F1hg7x","lawanda","47","kline","31"
"R_3h5OsLBM5F1hg7x","leroy","58","kline","54"
"R_3h5OsLBM5F1hg7x","marquis","57","kline","51"
"R_3h5OsLBM5F1hg7x","maurice","58","kline","51"
"R_3h5OsLBM5F1hg7x","patrice","67","kline","60"
"R_3h5OsLBM5F1hg7x","rasheed","54","kline","41"
"R_3h5OsLBM5F1hg7x","reginald","51","kline","44"
"R_3h5OsLBM5F1hg7x","roderick","55","kline","50"
"R_3h5OsLBM5F1hg7x","tameka","69","kline","47"
"R_3h5OsLBM5F1hg7x","tamika","48","kline","44"
"R_3h5OsLBM5F1hg7x","tanisha","45","kline","42"
"R_3h5OsLBM5F1hg7x","tawanda","40","kline","29"
"R_3h5OsLBM5F1hg7x","terrance","52","kline","46"
"R_3h5OsLBM5F1hg7x","terrell","43","kline","44"
"R_3h5OsLBM5F1hg7x","tomeka","49","kline","43"
"R_3h5OsLBM5F1hg7x","tremayne","48","kline","46"
"R_3h5OsLBM5F1hg7x","tyrone","59","kline","55"
"R_3h5OsLBM5F1hg7x","adam","76","kline","82"
"R_3h5OsLBM5F1hg7x","allison","73","kline","70"
"R_3h5OsLBM5F1hg7x","amanda","73","kline","80"
"R_3h5OsLBM5F1hg7x","amy","82","kline","76"
"R_3h5OsLBM5F1hg7x","anne","76","kline","70"
"R_3h5OsLBM5F1hg7x","brad","77","kline","84"
"R_3h5OsLBM5F1hg7x","bradley","68","kline","78"
"R_3h5OsLBM5F1hg7x","brendan","74","kline","77"
"R_3h5OsLBM5F1hg7x","brett","77","kline","79"
"R_3h5OsLBM5F1hg7x","carrie","74","kline","69"
"R_3h5OsLBM5F1hg7x","chad","75","kline","76"
"R_3h5OsLBM5F1hg7x","emily","71","kline","79"
"R_3h5OsLBM5F1hg7x","erin","76","kline","75"
"R_3h5OsLBM5F1hg7x","geoffrey","75","kline","69"
"R_3h5OsLBM5F1hg7x","greg","77","kline","69"
"R_3h5OsLBM5F1hg7x","heather","67","kline","64"
"R_3h5OsLBM5F1hg7x","jacob","72","kline","88"
"R_3h5OsLBM5F1hg7x","jason","73","kline","76"
"R_3h5OsLBM5F1hg7x","jay","63","kline","77"
"R_3h5OsLBM5F1hg7x","jennifer","73","kline","73"
"R_3h5OsLBM5F1hg7x","jeremy","74","kline","78"
"R_3h5OsLBM5F1hg7x","jill","89","kline","75"
"R_3h5OsLBM5F1hg7x","joshua","70","kline","77"
"R_3h5OsLBM5F1hg7x","julie","77","kline","82"
"R_3h5OsLBM5F1hg7x","justin","77","kline","78"
"R_3h5OsLBM5F1hg7x","kristen","75","kline","69"
"R_3h5OsLBM5F1hg7x","laurie","64","kline","61"
"R_3h5OsLBM5F1hg7x","lori","67","kline","65"
"R_3h5OsLBM5F1hg7x","matthew","80","kline","78"
"R_3h5OsLBM5F1hg7x","meredith","68","kline","66"
"R_3h5OsLBM5F1hg7x","misty","51","kline","45"
"R_3h5OsLBM5F1hg7x","nathan","84","kline","84"
"R_3h5OsLBM5F1hg7x","neil","63","kline","63"
"R_3h5OsLBM5F1hg7x","rebecca","67","kline","78"
"R_3h5OsLBM5F1hg7x","sarah","77","kline","78"
"R_3h5OsLBM5F1hg7x","scott","72","kline","88"
"R_3h5OsLBM5F1hg7x","susan","80","kline","77"
"R_3h5OsLBM5F1hg7x","todd","67","kline","84"
"R_XTAzmTAYDRx9WQp","aisha","82","kline","76"
"R_XTAzmTAYDRx9WQp","antwan","63","kline","64"
"R_XTAzmTAYDRx9WQp","darnell","73","kline","78"
"R_XTAzmTAYDRx9WQp","donnell","72","kline","67"
"R_XTAzmTAYDRx9WQp","ebony","73","kline","71"
"R_XTAzmTAYDRx9WQp","hakim","64","kline","69"
"R_XTAzmTAYDRx9WQp","jamal","67","kline","71"
"R_XTAzmTAYDRx9WQp","jermaine","73","kline","72"
"R_XTAzmTAYDRx9WQp","kareem","68","kline","68"
"R_XTAzmTAYDRx9WQp","keisha","67","kline","73"
"R_XTAzmTAYDRx9WQp","kenya","66","kline","68"
"R_XTAzmTAYDRx9WQp","lakeisha","73","kline","70"
"R_XTAzmTAYDRx9WQp","lakesha","74","kline","74"
"R_XTAzmTAYDRx9WQp","lakisha","69","kline","76"
"R_XTAzmTAYDRx9WQp","lamar","69","kline","66"
"R_XTAzmTAYDRx9WQp","lamont","69","kline","65"
"R_XTAzmTAYDRx9WQp","lashonda","74","kline","72"
"R_XTAzmTAYDRx9WQp","latasha","78","kline","79"
"R_XTAzmTAYDRx9WQp","latisha","75","kline","70"
"R_XTAzmTAYDRx9WQp","latonya","76","kline","75"
"R_XTAzmTAYDRx9WQp","latoya","91","kline","73"
"R_XTAzmTAYDRx9WQp","lawanda","70","kline","74"
"R_XTAzmTAYDRx9WQp","leroy","58","kline","66"
"R_XTAzmTAYDRx9WQp","marquis","53","kline","56"
"R_XTAzmTAYDRx9WQp","maurice","67","kline","72"
"R_XTAzmTAYDRx9WQp","patrice","70","kline","67"
"R_XTAzmTAYDRx9WQp","rasheed","62","kline","68"
"R_XTAzmTAYDRx9WQp","reginald","71","kline","66"
"R_XTAzmTAYDRx9WQp","roderick","54","kline","62"
"R_XTAzmTAYDRx9WQp","tameka","74","kline","76"
"R_XTAzmTAYDRx9WQp","tamika","71","kline","74"
"R_XTAzmTAYDRx9WQp","tanisha","71","kline","70"
"R_XTAzmTAYDRx9WQp","tawanda","73","kline","72"
"R_XTAzmTAYDRx9WQp","terrance","61","kline","66"
"R_XTAzmTAYDRx9WQp","terrell","76","kline","70"
"R_XTAzmTAYDRx9WQp","tomeka","81","kline","79"
"R_XTAzmTAYDRx9WQp","tremayne","71","kline","70"
"R_XTAzmTAYDRx9WQp","tyrone","65","kline","71"
"R_XTAzmTAYDRx9WQp","adam","59","kline","77"
"R_XTAzmTAYDRx9WQp","allison","89","kline","82"
"R_XTAzmTAYDRx9WQp","amanda","81","kline","81"
"R_XTAzmTAYDRx9WQp","amy","86","kline","89"
"R_XTAzmTAYDRx9WQp","anne","85","kline","93"
"R_XTAzmTAYDRx9WQp","brad","79","kline","78"
"R_XTAzmTAYDRx9WQp","bradley","68","kline","76"
"R_XTAzmTAYDRx9WQp","brendan","72","kline","67"
"R_XTAzmTAYDRx9WQp","brett","67","kline","71"
"R_XTAzmTAYDRx9WQp","carrie","64","kline","68"
"R_XTAzmTAYDRx9WQp","chad","35","kline","44"
"R_XTAzmTAYDRx9WQp","emily","96","kline","91"
"R_XTAzmTAYDRx9WQp","erin","78","kline","79"
"R_XTAzmTAYDRx9WQp","geoffrey","76","kline","73"
"R_XTAzmTAYDRx9WQp","greg","92","kline","86"
"R_XTAzmTAYDRx9WQp","heather","63","kline","72"
"R_XTAzmTAYDRx9WQp","jacob","67","kline","75"
"R_XTAzmTAYDRx9WQp","jason","78","kline","73"
"R_XTAzmTAYDRx9WQp","jay","65","kline","65"
"R_XTAzmTAYDRx9WQp","jennifer","80","kline","76"
"R_XTAzmTAYDRx9WQp","jeremy","64","kline","70"
"R_XTAzmTAYDRx9WQp","jill","82","kline","80"
"R_XTAzmTAYDRx9WQp","joshua","77","kline","76"
"R_XTAzmTAYDRx9WQp","julie","72","kline","80"
"R_XTAzmTAYDRx9WQp","justin","73","kline","75"
"R_XTAzmTAYDRx9WQp","kristen","90","kline","89"
"R_XTAzmTAYDRx9WQp","laurie","79","kline","78"
"R_XTAzmTAYDRx9WQp","lori","80","kline","84"
"R_XTAzmTAYDRx9WQp","matthew","64","kline","79"
"R_XTAzmTAYDRx9WQp","meredith","88","kline","85"
"R_XTAzmTAYDRx9WQp","misty","84","kline","73"
"R_XTAzmTAYDRx9WQp","nathan","68","kline","74"
"R_XTAzmTAYDRx9WQp","neil","53","kline","61"
"R_XTAzmTAYDRx9WQp","rebecca","71","kline","73"
"R_XTAzmTAYDRx9WQp","sarah","77","kline","71"
"R_XTAzmTAYDRx9WQp","scott","80","kline","78"
"R_XTAzmTAYDRx9WQp","susan","67","kline","74"
"R_XTAzmTAYDRx9WQp","todd","62","kline","72"
"R_UQoNKCdhkxTt961","aisha","50","kline","50"
"R_UQoNKCdhkxTt961","antwan","53","kline","58"
"R_UQoNKCdhkxTt961","darnell","50","kline","50"
"R_UQoNKCdhkxTt961","donnell","50","kline","50"
"R_UQoNKCdhkxTt961","ebony","45","kline","40"
"R_UQoNKCdhkxTt961","hakim","45","kline","45"
"R_UQoNKCdhkxTt961","jamal","50","kline","55"
"R_UQoNKCdhkxTt961","jermaine","50","kline","50"
"R_UQoNKCdhkxTt961","kareem","45","kline","45"
"R_UQoNKCdhkxTt961","keisha","51","kline","54"
"R_UQoNKCdhkxTt961","kenya","50","kline","50"
"R_UQoNKCdhkxTt961","lakeisha","45","kline","45"
"R_UQoNKCdhkxTt961","lakesha","50","kline","50"
"R_UQoNKCdhkxTt961","lakisha","50","kline","50"
"R_UQoNKCdhkxTt961","lamar","50","kline","50"
"R_UQoNKCdhkxTt961","lamont","45","kline","45"
"R_UQoNKCdhkxTt961","lashonda","45","kline","48"
"R_UQoNKCdhkxTt961","latasha","45","kline","45"
"R_UQoNKCdhkxTt961","latisha","50","kline","50"
"R_UQoNKCdhkxTt961","latonya","50","kline","50"
"R_UQoNKCdhkxTt961","latoya","50","kline","50"
"R_UQoNKCdhkxTt961","lawanda","45","kline","45"
"R_UQoNKCdhkxTt961","leroy","50","kline","50"
"R_UQoNKCdhkxTt961","marquis","50","kline","50"
"R_UQoNKCdhkxTt961","maurice","55","kline","55"
"R_UQoNKCdhkxTt961","patrice","55","kline","55"
"R_UQoNKCdhkxTt961","rasheed","50","kline","50"
"R_UQoNKCdhkxTt961","reginald","40","kline","70"
"R_UQoNKCdhkxTt961","roderick","50","kline","55"
"R_UQoNKCdhkxTt961","tameka","50","kline","50"
"R_UQoNKCdhkxTt961","tamika","50","kline","50"
"R_UQoNKCdhkxTt961","tanisha","50","kline","50"
"R_UQoNKCdhkxTt961","tawanda","45","kline","45"
"R_UQoNKCdhkxTt961","terrance","55","kline","60"
"R_UQoNKCdhkxTt961","terrell","55","kline","60"
"R_UQoNKCdhkxTt961","tomeka","50","kline","50"
"R_UQoNKCdhkxTt961","tremayne","40","kline","40"
"R_UQoNKCdhkxTt961","tyrone","35","kline","35"
"R_UQoNKCdhkxTt961","adam","60","kline","70"
"R_UQoNKCdhkxTt961","allison","60","kline","60"
"R_UQoNKCdhkxTt961","amanda","50","kline","50"
"R_UQoNKCdhkxTt961","amy","61","kline","56"
"R_UQoNKCdhkxTt961","anne","50","kline","60"
"R_UQoNKCdhkxTt961","brad","40","kline","45"
"R_UQoNKCdhkxTt961","bradley","60","kline","65"
"R_UQoNKCdhkxTt961","brendan","60","kline","65"
"R_UQoNKCdhkxTt961","brett","50","kline","45"
"R_UQoNKCdhkxTt961","carrie","40","kline","60"
"R_UQoNKCdhkxTt961","chad","40","kline","40"
"R_UQoNKCdhkxTt961","emily","65","kline","50"
"R_UQoNKCdhkxTt961","erin","70","kline","60"
"R_UQoNKCdhkxTt961","geoffrey","55","kline","70"
"R_UQoNKCdhkxTt961","greg","60","kline","70"
"R_UQoNKCdhkxTt961","heather","60","kline","40"
"R_UQoNKCdhkxTt961","jacob","60","kline","60"
"R_UQoNKCdhkxTt961","jason","55","kline","65"
"R_UQoNKCdhkxTt961","jay","60","kline","70"
"R_UQoNKCdhkxTt961","jennifer","65","kline","60"
"R_UQoNKCdhkxTt961","jeremy","69","kline","69"
"R_UQoNKCdhkxTt961","jill","60","kline","60"
"R_UQoNKCdhkxTt961","joshua","55","kline","65"
"R_UQoNKCdhkxTt961","julie","60","kline","55"
"R_UQoNKCdhkxTt961","justin","65","kline","65"
"R_UQoNKCdhkxTt961","kristen","70","kline","45"
"R_UQoNKCdhkxTt961","laurie","60","kline","60"
"R_UQoNKCdhkxTt961","lori","60","kline","50"
"R_UQoNKCdhkxTt961","matthew","55","kline","70"
"R_UQoNKCdhkxTt961","meredith","55","kline","60"
"R_UQoNKCdhkxTt961","misty","60","kline","40"
"R_UQoNKCdhkxTt961","nathan","55","kline","60"
"R_UQoNKCdhkxTt961","neil","50","kline","60"
"R_UQoNKCdhkxTt961","rebecca","65","kline","50"
"R_UQoNKCdhkxTt961","sarah","65","kline","60"
"R_UQoNKCdhkxTt961","scott","60","kline","65"
"R_UQoNKCdhkxTt961","susan","55","kline","45"
"R_UQoNKCdhkxTt961","todd","60","kline","70"
"R_vIhNBnO1EhpQ3K1","aisha","40","kline","40"
"R_vIhNBnO1EhpQ3K1","antwan","59","kline","53"
"R_vIhNBnO1EhpQ3K1","darnell","49","kline","54"
"R_vIhNBnO1EhpQ3K1","donnell","61","kline","34"
"R_vIhNBnO1EhpQ3K1","ebony","64","kline","62"
"R_vIhNBnO1EhpQ3K1","hakim","60","kline","54"
"R_vIhNBnO1EhpQ3K1","jamal","48","kline","42"
"R_vIhNBnO1EhpQ3K1","jermaine","60","kline","61"
"R_vIhNBnO1EhpQ3K1","kareem","67","kline","60"
"R_vIhNBnO1EhpQ3K1","keisha","53","kline","55"
"R_vIhNBnO1EhpQ3K1","kenya","58","kline","58"
"R_vIhNBnO1EhpQ3K1","lakeisha","46","kline","37"
"R_vIhNBnO1EhpQ3K1","lakesha","63","kline","61"
"R_vIhNBnO1EhpQ3K1","lakisha","31","kline","35"
"R_vIhNBnO1EhpQ3K1","lamar","45","kline","36"
"R_vIhNBnO1EhpQ3K1","lamont","52","kline","43"
"R_vIhNBnO1EhpQ3K1","lashonda","55","kline","54"
"R_vIhNBnO1EhpQ3K1","latasha","58","kline","42"
"R_vIhNBnO1EhpQ3K1","latisha","43","kline","45"
"R_vIhNBnO1EhpQ3K1","latonya","60","kline","45"
"R_vIhNBnO1EhpQ3K1","latoya","61","kline","45"
"R_vIhNBnO1EhpQ3K1","lawanda","73","kline","41"
"R_vIhNBnO1EhpQ3K1","leroy","65","kline","65"
"R_vIhNBnO1EhpQ3K1","marquis","49","kline","43"
"R_vIhNBnO1EhpQ3K1","maurice","72","kline","68"
"R_vIhNBnO1EhpQ3K1","patrice","57","kline","55"
"R_vIhNBnO1EhpQ3K1","rasheed","41","kline","39"
"R_vIhNBnO1EhpQ3K1","reginald","57","kline","54"
"R_vIhNBnO1EhpQ3K1","roderick","63","kline","50"
"R_vIhNBnO1EhpQ3K1","tameka","57","kline","50"
"R_vIhNBnO1EhpQ3K1","tamika","61","kline","41"
"R_vIhNBnO1EhpQ3K1","tanisha","59","kline","49"
"R_vIhNBnO1EhpQ3K1","tawanda","59","kline","39"
"R_vIhNBnO1EhpQ3K1","terrance","47","kline","48"
"R_vIhNBnO1EhpQ3K1","terrell","55","kline","51"
"R_vIhNBnO1EhpQ3K1","tomeka","51","kline","37"
"R_vIhNBnO1EhpQ3K1","tremayne","42","kline","44"
"R_vIhNBnO1EhpQ3K1","tyrone","57","kline","53"
"R_vIhNBnO1EhpQ3K1","adam","63","kline","59"
"R_vIhNBnO1EhpQ3K1","allison","55","kline","54"
"R_vIhNBnO1EhpQ3K1","amanda","66","kline","53"
"R_vIhNBnO1EhpQ3K1","amy","56","kline","57"
"R_vIhNBnO1EhpQ3K1","anne","64","kline","65"
"R_vIhNBnO1EhpQ3K1","brad","56","kline","56"
"R_vIhNBnO1EhpQ3K1","bradley","49","kline","49"
"R_vIhNBnO1EhpQ3K1","brendan","60","kline","61"
"R_vIhNBnO1EhpQ3K1","brett","59","kline","54"
"R_vIhNBnO1EhpQ3K1","carrie","67","kline","62"
"R_vIhNBnO1EhpQ3K1","chad","54","kline","55"
"R_vIhNBnO1EhpQ3K1","emily","67","kline","58"
"R_vIhNBnO1EhpQ3K1","erin","66","kline","54"
"R_vIhNBnO1EhpQ3K1","geoffrey","55","kline","55"
"R_vIhNBnO1EhpQ3K1","greg","68","kline","68"
"R_vIhNBnO1EhpQ3K1","heather","64","kline","58"
"R_vIhNBnO1EhpQ3K1","jacob","57","kline","56"
"R_vIhNBnO1EhpQ3K1","jason","60","kline","54"
"R_vIhNBnO1EhpQ3K1","jay","61","kline","62"
"R_vIhNBnO1EhpQ3K1","jennifer","59","kline","40"
"R_vIhNBnO1EhpQ3K1","jeremy","65","kline","63"
"R_vIhNBnO1EhpQ3K1","jill","62","kline","49"
"R_vIhNBnO1EhpQ3K1","joshua","67","kline","53"
"R_vIhNBnO1EhpQ3K1","julie","56","kline","58"
"R_vIhNBnO1EhpQ3K1","justin","58","kline","57"
"R_vIhNBnO1EhpQ3K1","kristen","79","kline","72"
"R_vIhNBnO1EhpQ3K1","laurie","76","kline","61"
"R_vIhNBnO1EhpQ3K1","lori","65","kline","62"
"R_vIhNBnO1EhpQ3K1","matthew","56","kline","56"
"R_vIhNBnO1EhpQ3K1","meredith","56","kline","55"
"R_vIhNBnO1EhpQ3K1","misty","65","kline","59"
"R_vIhNBnO1EhpQ3K1","nathan","55","kline","54"
"R_vIhNBnO1EhpQ3K1","neil","57","kline","51"
"R_vIhNBnO1EhpQ3K1","rebecca","71","kline","58"
"R_vIhNBnO1EhpQ3K1","sarah","59","kline","50"
"R_vIhNBnO1EhpQ3K1","scott","72","kline","60"
"R_vIhNBnO1EhpQ3K1","susan","60","kline","50"
"R_vIhNBnO1EhpQ3K1","todd","63","kline","57"
"R_2z5xUox29bp9Bzi","aisha","53","kline","62"
"R_2z5xUox29bp9Bzi","antwan","68","kline","36"
"R_2z5xUox29bp9Bzi","darnell","40","kline","20"
"R_2z5xUox29bp9Bzi","donnell","69","kline","70"
"R_2z5xUox29bp9Bzi","ebony","15","kline","37"
"R_2z5xUox29bp9Bzi","hakim","52","kline","24"
"R_2z5xUox29bp9Bzi","jamal","34","kline","16"
"R_2z5xUox29bp9Bzi","jermaine","41","kline","19"
"R_2z5xUox29bp9Bzi","kareem","17","kline","21"
"R_2z5xUox29bp9Bzi","keisha","36","kline","26"
"R_2z5xUox29bp9Bzi","kenya","20","kline","46"
"R_2z5xUox29bp9Bzi","lakeisha","26","kline","25"
"R_2z5xUox29bp9Bzi","lakesha","19","kline","18"
"R_2z5xUox29bp9Bzi","lakisha","13","kline","19"
"R_2z5xUox29bp9Bzi","lamar","51","kline","24"
"R_2z5xUox29bp9Bzi","lamont","45","kline","26"
"R_2z5xUox29bp9Bzi","lashonda","23","kline","19"
"R_2z5xUox29bp9Bzi","latasha","16","kline","19"
"R_2z5xUox29bp9Bzi","latisha","24","kline","14"
"R_2z5xUox29bp9Bzi","latonya","31","kline","21"
"R_2z5xUox29bp9Bzi","latoya","20","kline","9"
"R_2z5xUox29bp9Bzi","lawanda","53","kline","20"
"R_2z5xUox29bp9Bzi","leroy","50","kline","30"
"R_2z5xUox29bp9Bzi","marquis","29","kline","20"
"R_2z5xUox29bp9Bzi","maurice","65","kline","25"
"R_2z5xUox29bp9Bzi","patrice","59","kline","32"
"R_2z5xUox29bp9Bzi","rasheed","19","kline","21"
"R_2z5xUox29bp9Bzi","reginald","38","kline","71"
"R_2z5xUox29bp9Bzi","roderick","37","kline","33"
"R_2z5xUox29bp9Bzi","tamika","19","kline","24"
"R_2z5xUox29bp9Bzi","tanisha","27","kline","54"
"R_2z5xUox29bp9Bzi","tawanda","13","kline","5"
"R_2z5xUox29bp9Bzi","terrance","79","kline","58"
"R_2z5xUox29bp9Bzi","terrell","54","kline","28"
"R_2z5xUox29bp9Bzi","tomeka","21","kline","18"
"R_2z5xUox29bp9Bzi","tremayne","20","kline","15"
"R_2z5xUox29bp9Bzi","tyrone","36","kline","23"
"R_2z5xUox29bp9Bzi","adam","76","kline","45"
"R_2z5xUox29bp9Bzi","allison","84","kline","89"
"R_2z5xUox29bp9Bzi","amanda","34","kline","13"
"R_2z5xUox29bp9Bzi","amy","63","kline","82"
"R_2z5xUox29bp9Bzi","anne","85","kline","90"
"R_2z5xUox29bp9Bzi","brad","78","kline","86"
"R_2z5xUox29bp9Bzi","bradley","79","kline","53"
"R_2z5xUox29bp9Bzi","brendan","52","kline","68"
"R_2z5xUox29bp9Bzi","brett","74","kline","39"
"R_2z5xUox29bp9Bzi","carrie","84","kline","78"
"R_2z5xUox29bp9Bzi","chad","39","kline","67"
"R_2z5xUox29bp9Bzi","emily","97","kline","76"
"R_2z5xUox29bp9Bzi","erin","73","kline","53"
"R_2z5xUox29bp9Bzi","geoffrey","62","kline","53"
"R_2z5xUox29bp9Bzi","greg","75","kline","76"
"R_2z5xUox29bp9Bzi","heather","89","kline","62"
"R_2z5xUox29bp9Bzi","jacob","56","kline","80"
"R_2z5xUox29bp9Bzi","jason","50","kline","67"
"R_2z5xUox29bp9Bzi","jay","33","kline","56"
"R_2z5xUox29bp9Bzi","jennifer","78","kline","52"
"R_2z5xUox29bp9Bzi","jeremy","65","kline","48"
"R_2z5xUox29bp9Bzi","jill","81","kline","72"
"R_2z5xUox29bp9Bzi","joshua","79","kline","76"
"R_2z5xUox29bp9Bzi","julie","85","kline","76"
"R_2z5xUox29bp9Bzi","justin","68","kline","75"
"R_2z5xUox29bp9Bzi","kristen","90","kline","80"
"R_2z5xUox29bp9Bzi","laurie","86","kline","65"
"R_2z5xUox29bp9Bzi","lori","79","kline","70"
"R_2z5xUox29bp9Bzi","matthew","76","kline","80"
"R_2z5xUox29bp9Bzi","meredith","45","kline","61"
"R_2z5xUox29bp9Bzi","misty","21","kline","19"
"R_2z5xUox29bp9Bzi","nathan","76","kline","42"
"R_2z5xUox29bp9Bzi","neil","64","kline","48"
"R_2z5xUox29bp9Bzi","rebecca","73","kline","51"
"R_2z5xUox29bp9Bzi","sarah","80","kline","73"
"R_2z5xUox29bp9Bzi","scott","87","kline","71"
"R_2z5xUox29bp9Bzi","susan","15","kline","9"
"R_2z5xUox29bp9Bzi","todd","55","kline","36"
"R_3qVww1Q8nnLEQc8","aisha","37","kline","36"
"R_3qVww1Q8nnLEQc8","antwan","15","kline","26"
"R_3qVww1Q8nnLEQc8","darnell","28","kline","43"
"R_3qVww1Q8nnLEQc8","donnell","16","kline","15"
"R_3qVww1Q8nnLEQc8","ebony","24","kline","8"
"R_3qVww1Q8nnLEQc8","hakim","0","kline","0"
"R_3qVww1Q8nnLEQc8","jamal","27","kline","30"
"R_3qVww1Q8nnLEQc8","jermaine","34","kline","46"
"R_3qVww1Q8nnLEQc8","kareem","18","kline","27"
"R_3qVww1Q8nnLEQc8","keisha","18","kline","19"
"R_3qVww1Q8nnLEQc8","kenya","26","kline","26"
"R_3qVww1Q8nnLEQc8","lakeisha","0","kline","0"
"R_3qVww1Q8nnLEQc8","lakesha","0","kline","0"
"R_3qVww1Q8nnLEQc8","lakisha","25","kline","26"
"R_3qVww1Q8nnLEQc8","lamar","20","kline","24"
"R_3qVww1Q8nnLEQc8","lamont","37","kline","37"
"R_3qVww1Q8nnLEQc8","lashonda","18","kline","19"
"R_3qVww1Q8nnLEQc8","latasha","13","kline","16"
"R_3qVww1Q8nnLEQc8","latisha","21","kline","22"
"R_3qVww1Q8nnLEQc8","latonya","18","kline","20"
"R_3qVww1Q8nnLEQc8","latoya","10","kline","21"
"R_3qVww1Q8nnLEQc8","lawanda","27","kline","27"
"R_3qVww1Q8nnLEQc8","leroy","0","kline","26"
"R_3qVww1Q8nnLEQc8","marquis","0","kline","0"
"R_3qVww1Q8nnLEQc8","maurice","16","kline","27"
"R_3qVww1Q8nnLEQc8","patrice","18","kline","19"
"R_3qVww1Q8nnLEQc8","rasheed","22","kline","32"
"R_3qVww1Q8nnLEQc8","reginald","24","kline","33"
"R_3qVww1Q8nnLEQc8","roderick","19","kline","23"
"R_3qVww1Q8nnLEQc8","tameka","0","kline","0"
"R_3qVww1Q8nnLEQc8","tamika","0","kline","0"
"R_3qVww1Q8nnLEQc8","tanisha","27","kline","27"
"R_3qVww1Q8nnLEQc8","tawanda","12","kline","21"
"R_3qVww1Q8nnLEQc8","terrance","27","kline","38"
"R_3qVww1Q8nnLEQc8","terrell","14","kline","26"
"R_3qVww1Q8nnLEQc8","tomeka","19","kline","27"
"R_3qVww1Q8nnLEQc8","tremayne","21","kline","27"
"R_3qVww1Q8nnLEQc8","tyrone","5","kline","27"
"R_3qVww1Q8nnLEQc8","adam","0","kline","42"
"R_3qVww1Q8nnLEQc8","allison","16","kline","39"
"R_3qVww1Q8nnLEQc8","amanda","26","kline","27"
"R_3qVww1Q8nnLEQc8","amy","18","kline","38"
"R_3qVww1Q8nnLEQc8","anne","52","kline","54"
"R_3qVww1Q8nnLEQc8","brad","19","kline","51"
"R_3qVww1Q8nnLEQc8","bradley","23","kline","32"
"R_3qVww1Q8nnLEQc8","brendan","35","kline","46"
"R_3qVww1Q8nnLEQc8","brett","0","kline","0"
"R_3qVww1Q8nnLEQc8","carrie","37","kline","38"
"R_3qVww1Q8nnLEQc8","chad","0","kline","0"
